imdb_id,title,rating,link,votes,genre,cast,runtime,type,netflix,plot,keywords,release,year,poster,youtube
tt8503618,Hamilton,8.4,https://www.imdb.com/title/tt8503618,66673,"Biography, Drama, History, Musical","['Daveed Diggs', 'Renée Elise Goldsberry', 'Jonathan Groff', 'Chris Jackson']",160,Movie,None,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.","hip-hop, american-history, alexander-hamilton-character, cultural-appropriation, revolutionary-war, filmed-performance, broadway-musical, filmed-stage-play, friendship, epic, shot-to-death, based-on-broadway-musical, stage-show, founding-fathers, disney",03 Jul 2020,2020,https://m.media-amazon.com/images/M/MV5BNjViNWRjYWEtZTI0NC00N2E3LTk0NGQtMjY4NTM3OGNkZjY0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_SX300.jpg,None
tt11655202,Retfærdighedens ryttere,7.6,https://www.imdb.com/title/tt11655202,17169,"Action, Comedy, Drama","['Mads Mikkelsen', 'Nikolaj Lie Kaas', 'Andrea Heick Gadeberg']",116,Movie,None,"Markus, who has to go home to his teenage daughter, Mathilde, when his wife dies in a tragic train accident. It seems like an accident until a mathematics geek, who was also a fellow passenger on the train, and his two colleagues sho","train, subway-train, train-crash, statistics, fired-from-job, hacker, facial-recognition, reporting-a-crime-to-the-police, police, police-station, gun-pointed-at-head, broken-neck, male-prostitute, gang-violence, witness-executed",21 May 2021,2020,https://m.media-amazon.com/images/M/MV5BZWVkNTFmNTQtMGRiZC00NjAwLThjYTgtYmI3ZjA2Zjc1MTM1XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,None
tt10003008,The Rental,5.7,https://www.imdb.com/title/tt10003008,22692,"Drama, Horror, Mystery","['Dan Stevens', 'Alison Brie', 'Sheila Vand']",88,Movie,None,"Two couples rent a vacation home for what should be a celebratory weekend get-away.","vacation, weekend-retreat, hidden-camera, stalker, brother-brother-relationship, vacation-home, hot-tub, drug-use, telescope, sex-with-brother's-girlfriend, car-hits-a-tree, murdered-with-a-hammer, sex-in-a-shower, unfaithfulness, infidelity",24 Jul 2020,2020,https://m.media-amazon.com/images/M/MV5BMjMwOGEyMTQtMDllMC00YTU3LTgyNzktYmEwY2Y4MjQzYmRkXkEyXkFqcGdeQXVyMjM4OTYzMTQ@._V1_SX300.jpg,None
tt8244784,The Hunt,6.5,https://www.imdb.com/title/tt8244784,77728,"Action, Horror, Thriller","['Betty Gilpin', 'Hilary Swank', 'Ike Barinholtz', 'Wayne Duvall']",90,Movie,None,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt.","hunting-humans, gun, satire, human-hunted-down-for-sport, reference-to-animal-farm-the-novel, podcaster, black-dress, human-hunting-a-human, shooting-down-a-drone, pig, killed-by-a-hand-grenade, female-protagonist, reference-to-george-orwell, female-ceo, hand-grenade",13 Mar 2020,2020,https://m.media-amazon.com/images/M/MV5BNjg4MjRhZjgtNTIxOS00MmRjLTg4NTEtNjBkNzkwZjAxMjMyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt8332922,A Quiet Place Part II,7.5,https://www.imdb.com/title/tt8332922,69199,"Drama, Horror, Sci-Fi","['Emily Blunt', 'Millicent Simmonds', 'Cillian Murphy']",97,Movie,None,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.","sequel, alien, post-apocalypse, second-part, police, survival, baseball-game, playing-baseball, deaf-girl, hearing-aid, alien-invasion, teenage-girl, oxygen-tank, high-frequency-sound, boat",28 May 2021,2020,https://m.media-amazon.com/images/M/MV5BMTE2ODU4NDEtNmRjNS00OTk1LTg4NmMtNTAzYzVlNzJmYjgzXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,None
tt5797184,Escape from Pretoria,6.8,https://www.imdb.com/title/tt5797184,28154,"Thriller","['Daniel Radcliffe', 'Daniel Webber', 'Ian Hart', 'Mark Leonard Winter']",106,Movie,None,"Based on the real-life prison break of two political captives, Escape From Pretoria is a race-against-time thriller set in the tumultuous apartheid days of South Africa.","prison-break, apartheid, south-africa, politics, prison, political-prisoner, escape, anti-apartheid, political-activist, political-activism, political, south-african-politics, freedom, racism, based-on-true-story",06 Mar 2020,2020,https://m.media-amazon.com/images/M/MV5BOWRhYWFkMDEtNTFjZC00OWJkLWJmMWQtNzI2OWRjZjVjOGYyXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_SX300.jpg,None
tt1634106,Bloodshot,5.7,https://www.imdb.com/title/tt1634106,65630,"Action, Drama, Sci-Fi","['Vin Diesel', 'Eiza González', 'Sam Heughan']",109,Movie,None,"Ray Garrison, a slain soldier, is re-animated with superpowers.","valiant-comics, superhero, nanotechnology, one-word-title, body-enhancement, self-healing, super-strength, superhuman-strength, superhuman, supernatural-power, regeneration, super-soldier, brainwashing, one-man-army, mind-control",13 Mar 2020,2020,https://m.media-amazon.com/images/M/MV5BYjA5YjA2YjUtMGRlNi00ZTU4LThhZmMtNDc0OTg4ZWExZjI3XkEyXkFqcGdeQXVyNjUyNjI3NzU@._V1_SX300.jpg,None
tt8629748,Spenser Confidential,6.2,https://www.imdb.com/title/tt8629748,75873,"Action, Comedy, Crime, Drama, Mystery, Thriller","['Mark Wahlberg', 'Winston Duke', 'Alan Arkin', 'Iliza Shlesinger']",111,Movie,https://www.netflix.com/title/81005492,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals.","based-on-series-of-novels, based-on-tv-series, innocent-cop-framed, ex-con, ex-cop, police-corruption, based-on-literary-character, remake, good-cop, white-man-black-man-partnership, reboot, prison-fight, released-from-prison, criminal-conspiracy, boxing-coach",06 Mar 2020,2020,https://m.media-amazon.com/images/M/MV5BMTdkOTEwYjMtNDA1YS00YzVlLTg0NWUtMmQzNDZhYWUxZmIyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt1051906,The Invisible Man,7.1,https://www.imdb.com/title/tt1051906,185391,"Drama, Horror, Mystery","['Elisabeth Moss', 'Oliver Jackson-Cohen', 'Harriet Dyer']",124,Movie,None,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.","domestic-abuse, psychological-abuse, throat-slitting, invisibility, mad-scientist, reboot, murder, universal-monsters, universal-classic-monsters, dog, escape, teenager, restaurant, evil-man, sadist",28 Feb 2020,2020,https://m.media-amazon.com/images/M/MV5BZjFhM2I4ZDYtZWMwNC00NTYzLWE3MDgtNjgxYmM3ZWMxYmVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt9214832,Emma.,6.7,https://www.imdb.com/title/tt9214832,38505,"Comedy, Drama, Romance","['Anya Taylor-Joy', 'Angus Imrie', 'Letty Thomas', 'Gemma Whelan']",124,Movie,None,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.","nineteenth-century, female-protagonist, selfishness, friend, horse-and-carriage, wedding, woman-wears-a-wedding-dress, man-dresses-a-man, farmer, painting, marriage-proposal, declaration-of-love, practicing-a-dance, ball-the-dance, apology",06 Mar 2020,2020,https://m.media-amazon.com/images/M/MV5BOGRiODEzM2QtOTUyYi00MWRlLTg4MzMtZGI0YmUzNWUyMjQ0XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,None
tt7504726,The Call of the Wild,6.8,https://www.imdb.com/title/tt7504726,41885,"Adventure, Drama, Family","['Harrison Ford', 'Omar Sy', 'Cara Gee', 'Dan Stevens']",100,Movie,None,"A sled dog struggles for survival in the wilds of the Yukon.","1890s, remake, alaska, snow, dog, rabbit, wolf, drunkenness, judge, boat, based-on-novel, skagway-alaska, snowing, white-wolf, yukon-territory",21 Feb 2020,2020,https://m.media-amazon.com/images/M/MV5BZDA1ZmQ2OGMtZDhkMC00ZjRkLWE3ZTMtMzA5ZTk0YjM1OGRmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,None
tt10272386,The Father,8.3,https://www.imdb.com/title/tt10272386,72233,"Drama","['Olivia Colman', 'Anthony Hopkins', 'Mark Gatiss', 'Olivia Williams']",97,Movie,None,"A man refuses all assistance from his daughter as he ages. As he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.","dementia, alzheimer's-disease, memory-loss, father-daughter-relationship, screenplay-adapted-by-author, adaptation-directed-by-original-author, aging, london-england, memory, doubt, scene-during-opening-credits, circular-staircase, doorbell, opera-music, listening-to-music",26 Feb 2021,2020,https://m.media-amazon.com/images/M/MV5BZGJhNWRiOWQtMjI4OS00ZjcxLTgwMTAtMzQ2ODkxY2JkOTVlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt9484998,Palm Springs,7.4,https://www.imdb.com/title/tt9484998,119548,"Comedy, Fantasy, Mystery","['Andy Samberg', 'Cristin Milioti', 'J.K. Simmons']",90,Movie,None,"Stuck in a time loop, two wedding guests develop a budding romance while living the same day over and over again.","time-loop, stuck-in-a-time-loop, day-repeats-itself, unable-to-die, wedding, infidelity, earthquake, goat, speech, bar, deja-vu, suicide, party, drug, handjob",10 Jul 2020,2020,https://m.media-amazon.com/images/M/MV5BYjk0MTgzMmQtZmY2My00NmE5LWExNGUtYjZkNTA3ZDkyMTJiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt7713068,Birds of Prey,6.1,https://www.imdb.com/title/tt7713068,186302,"Action, Adventure, Comedy, Crime","['Margot Robbie', 'Rosie Perez', 'Mary Elizabeth Winstead', 'Jurnee Smollett']",109,Movie,None,"After splitting with the Joker, Harley Quinn joins superheroes Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord.","harley-quinn-character, hyena, police, chase, roller-derby, assassin, revenge, violence, spin-off, female-protagonist, black-canary-character, laxative, roller-skates, pickpocket, swallowing-a-diamond",07 Feb 2020,2020,https://m.media-amazon.com/images/M/MV5BMzQ3NTQxMjItODBjYi00YzUzLWE1NzQtZTBlY2Y2NjZlNzkyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,6.6,https://www.imdb.com/title/tt2527338,392768,"Action, Adventure, Fantasy","['Daisy Ridley', 'John Boyega', 'Oscar Isaac']",141,Movie,None,"In the riveting conclusion of the landmark Skywalker saga, new legends will be born-and the final battle for freedom is yet to come.","evil, villain-not-really-dead-cliche, return-of-dead-character, dark-side, shame, quicksand, interracial-relationship, supervillain, massacre, part-of-trilogy, sequel, actor-reprises-previous-role, hand-to-hand-combat, space-navy, actress-reprises-previous-role",20 Dec 2019,2019,https://m.media-amazon.com/images/M/MV5BMDljNTQ5ODItZmQwMy00M2ExLTljOTQtZTVjNGE2NTg0NGIxXkEyXkFqcGdeQXVyODkzNTgxMDg@._V1_SX300.jpg,None
tt5180504,The Witcher,8.2,https://www.imdb.com/title/tt5180504,328367,"Action, Adventure, Fantasy","['Henry Cavill', 'Anna Shaffer', 'Freya Allan']",60,Series,https://www.netflix.com/title/80189685,"Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts.","ciri, geralt, yen, triss, yennefer, violence, magic, monster-hunter, warrior-queen, man-in-leather-clothes, evil-army, medieval-fantasy, mutation, based-on-novel, web-series, topless-female-nudity, massacre, mage, baby-killed, netflix-original",20 Dec 2019,2019,https://m.media-amazon.com/images/M/MV5BOGE4MmVjMDgtMzIzYy00NjEwLWJlODMtMDI1MGY2ZDlhMzE2XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,4SjV1e-B4Ns
tt8106534,6 Underground,6.1,https://www.imdb.com/title/tt8106534,147489,"Action, Thriller","['Ryan Reynolds', 'Mélanie Laurent', 'Manuel Garcia-Rulfo', 'Ben Hardy']",128,Movie,None,"Six individuals from all around the globe, each the very best at what they do, have been chosen not only for their skill, but for a unique desire to delete their pasts to change the future.","netflix-original, yacht, ensemble-cast, italy, florence-italy, hong-kong, dictator, fictional-country, coup-d'etat, fighter-jet, day-of-the-dead, terrorism, aerobatics, pilot-bails-out, faking-own-death",13 Dec 2019,2019,https://m.media-amazon.com/images/M/MV5BNzE2ZjQxNjEtNmI2ZS00ZmU0LTg4M2YtYzVhYmRiYWU0YzI1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt3281548,Little Women,7.8,https://www.imdb.com/title/tt3281548,157139,"Drama, Romance","['Saoirse Ronan', 'Emma Watson', 'Florence Pugh']",135,Movie,None,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.","aspiring-writer, poverty, women's-rights, mother-daughter-relationship, based-on-novel, death-of-sister, scarlet-fever, concord-massachusetts, paris-france, american-civil-war, shorthaired-woman, new-york-city, falling-through-ice, sister-sister-relationship, aspiring-painter",25 Dec 2019,2019,https://m.media-amazon.com/images/M/MV5BY2QzYTQyYzItMzAwYi00YjZlLThjNTUtNzMyMDdkYzJiNWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt8579674,1917,8.3,https://www.imdb.com/title/tt8579674,466801,"Drama, Thriller, War","['Dean-Charles Chapman', 'George MacKay', 'Daniel Mays', 'Colin Firth']",119,Movie,None,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.","world-war-one, year-1917, no-man's-land, long-take, death, rat, 24-hour-time-span, race-against-time, dangerous-mission, year-as-title, british-soldier, trench, abandoned-farm, mud, collapsed-bridge",10 Jan 2020,2019,https://m.media-amazon.com/images/M/MV5BOTdmNTFjNDEtNzg0My00ZjkxLTg1ZDAtZTdkMDc2ZmFiNWQ1XkEyXkFqcGdeQXVyNTAzNzgwNTg@._V1_SX300.jpg,None
tt8111088,The Mandalorian,8.8,https://www.imdb.com/title/tt8111088,329665,"Action, Adventure, Sci-Fi","['Pedro Pascal', 'Gina Carano', 'Giancarlo Esposito']",40,Series,None,"The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic.","bounty-hunter, armor, mandalorian, intergalactic-bounty-hunter, space-western, outer-space, space-travel, space-opera, one-man-army, loner, psychotronic-series, tv-western, man-with-no-name, disney-star-wars, gunfight",12 Nov 2019,2019,https://m.media-amazon.com/images/M/MV5BZDhlMzY0ZGItZTcyNS00ZTAxLWIyMmYtZGQ2ODg5OWZiYmJkXkEyXkFqcGdeQXVyODkzNTgxMDg@._V1_SX300.jpg,None
tt3833480,The Outpost,6.8,https://www.imdb.com/title/tt3833480,25297,"Action, Drama, History","['Scott Eastwood', 'Caleb Landry Jones', 'Orlando Bloom']",123,Movie,None,"A small team of U.S. soldiers battle against hundreds of Taliban fighters in Afghanistan.","taliban, based-on-true-story, battle, afghanistan, sniper, terrorist, mortar, helicopter, u.s.-army, begins-with-text, mountain, dog, gunshot, death, war-violence",03 Jul 2020,2019,https://m.media-amazon.com/images/M/MV5BNWYyMzNjY2EtODVmYi00ODBmLWIyNGMtNDdhMGViY2RhNjcxXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_SX300.jpg,None
tt8623904,Last Christmas,6.5,https://www.imdb.com/title/tt8623904,57837,"Comedy, Drama, Fantasy, Romance","['Madison Ingoldsby', 'Emma Thompson', 'Boris Isakovic', 'Lucy Miller']",103,Movie,None,"Kate is a young woman subscribed to bad decisions. Working as an elf in a year round Christmas store is not good for the wannabe singer. However, she meets Tom there. Her life takes a new turn. For Kate, it seems too good to be true.","aspiring-singer, year-1999, yugoslavia, mother-daughter-relationship, mother-daughter-conflict, father-daughter-relationship, lesbian-sister, sister-sister-conflict, london-england, christmas-store, sister-sister-relationship, christmas-eve, christmas-show, reference-to-christmas, singing-in-the-street",08 Nov 2019,2019,https://m.media-amazon.com/images/M/MV5BNTQ4ZmY0NjgtYzVhNy00NzhiLTk3YTYtNzM1MTdjM2VhZDA3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt5606664,Doctor Sleep,7.3,https://www.imdb.com/title/tt5606664,156414,"Drama, Fantasy, Horror","['Ewan McGregor', 'Rebecca Ferguson', 'Kyliegh Curran']",152,Movie,None,"Years following the events of The Shining (1980), a now-adult Dan Torrance must protect a young girl with similar powers from a cult known as The True Knot, who prey on children with powers to remain immortal.","based-on-the-works-of-stephen-king, hat, vampire, the-shining, based-on-novel, magical-hat, blackboard, mind-control, eaten-alive, eating-someone's-soul, second-part, supernatural-power, twist-ending, sequel, snow",08 Nov 2019,2019,https://m.media-amazon.com/images/M/MV5BYmY3NGJlYTItYmQ4OS00ZTEwLWIzODItMjMzNWU2MDE0NjZhXkEyXkFqcGdeQXVyMzQzMDA3MTI@._V1_SX300.jpg,None
tt8936646,Extraction,6.7,https://www.imdb.com/title/tt8936646,171447,"Action, Thriller","['Chris Hemsworth', 'Bryon Lerum', 'Ryder Lerum']",116,Movie,https://www.netflix.com/title/80230399,"Tyler Rake, a fearless black market mercenary, embarks on the most deadly extraction of his career when he's enlisted to rescue the kidnapped son of an imprisoned international crime lord.","drug-dealers, kidnapping, child-kidnapping, f-word, shot-in-the-head, bangladesh, india, no-opening-credits, one-word-title, one-man-army, one-against-many, netflix-original, based-on-comic, based-on-comic-book, gun",24 Apr 2020,2020,https://m.media-amazon.com/images/M/MV5BMDJiNzUwYzEtNmQ2Yy00NWE4LWEwNzctM2M0MjE0OGUxZTA3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,None
tt5057054,Jack Ryan,8.1,https://www.imdb.com/title/tt5057054,96058,"Action, Drama, Thriller","['John Krasinski', 'Wendell Pierce', 'John Hoogenakker']",60,Series,None,"An up-and-coming CIA analyst, Jack Ryan, is thrust into a dangerous field assignment as he uncovers a pattern in terrorist communication that launches him into the center of a dangerous gambit.","jack-ryan-character, spy, agent, terrorism, analyst, based-on-character-from-novel, desk-job, amazon-prime-original, espionage, intelligence, counterpart, terrorist, conspiracy, weapon, reboot",31 Aug 2018,2018,https://m.media-amazon.com/images/M/MV5BNDg1Zjc4YzktMmRmZi00ZWJmLWJiYzgtYjg3MmE0OTM1NzY5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,None
tt1985949,Angry Birds,6.3,https://www.imdb.com/title/tt1985949,83319,"Animation, Action, Adventure","['Jason Sudeikis', 'Josh Gad', 'Danny McBride']",97,Movie,None,"When an island populated by happy, flightless birds is visited by mysterious green piggies, it's up to three unlikely outcasts - Red, Chuck and Bomb - to figure out what the pigs are up to.","egg, based-on-video-game, pig, losing-temper, race-against-time, 3d-animation, animal-that-acts-human, anger-management, talking-animal, bird, island, angry-birds, downward-duck, tree, mountain",20 May 2016,2016,https://m.media-amazon.com/images/M/MV5BMTY3MjU0NDA0OF5BMl5BanBnXkFtZTgwNTc0MTU3OTE@._V1_SX300.jpg,None
